observation_id,species_name,common_name,date_observed,location,image_url,notes,observer
OBS0129,Axis axis,Chital Deer,2025-05-11,Shah Allah Ditta Caves,/images/chital_deer.jpg,Heard distinctive call before visual.,Farhan
OBS0130,Buceros bicornis,Great Hornbill,2025-05-02,Shah Allah Ditta Caves,/images/great_hornbill.jpg,Observed with juvenile(s) nearby.,Aisha
OBS0131,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-11,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Rare sighting for this time of year.,Bilal
OBS0132,Macaca mulatta,Rhesus Macaque,2025-05-01,"Trail 4, Margalla Hills",/images/rhesus_macaque.jpg,Rare sighting for this time of year.,Hina
OBS0133,Herpestes edwardsii,Indian Grey Mongoose,2025-05-01,Shah Allah Ditta Caves,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.,Kashif
OBS0134,Milvus migrans,Black Kite,2025-05-03,"Trail 4, Margalla Hills",/images/black_kite.jpg,Unusual behavior noted—possibly nesting.,Nida
OBS0135,Axis axis,Chital Deer,2025-05-15,Rawal Lake,/images/chital_deer.jpg,Flock moving in coordinated pattern.,Usman
OBS0136,Manis crassicaudata,Indian Pangolin,2025-05-13,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.,Sana
OBS0137,Gyps bengalensis,White-rumped Vulture,2025-05-01,Islamabad University Forest Area,/images/white-rumped_vulture.jpg,Heard distinctive call before visual.,Tariq
OBS0138,Buceros bicornis,Great Hornbill,2025-05-16,Rawal Lake,/images/great_hornbill.jpg,Heard distinctive call before visual.,Nadia
OBS0139,Ovis vignei,Urial,2025-05-09,Shah Allah Ditta Caves,/images/urial.jpg,Unusual behavior noted—possibly nesting.,Zeeshan
OBS0140,Canis aureus,Golden Jackal,2025-05-06,Shah Allah Ditta Caves,/images/golden_jackal.jpg,Observed feeding near water source.,Rabia
OBS0141,Lutra lutra,Eurasian Otter,2025-05-07,Shah Allah Ditta Caves,/images/eurasian_otter.jpg,Observed with juvenile(s) nearby.,Manahil
OBS0142,Manis crassicaudata,Indian Pangolin,2025-05-13,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.,Shitba
OBS0143,Pavo cristatus,Indian Peafowl,2025-05-01,Shakarparian Hills,/images/indian_peafowl.jpg,Rare sighting for this time of year.,Ali
OBS0144,Gyps bengalensis,White-rumped Vulture,2025-05-06,Shah Allah Ditta Caves,/images/white-rumped_vulture.jpg,Unusual behavior noted—possibly nesting.,Sara
OBS0145,Phoenicurus ochruros,Black Redstart,2025-05-15,Rawal Dam,/images/black_redstart.jpg,Observed feeding near water source.,Ahmed
OBS0146,Columba livia,Rock Pigeon,2025-05-05,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Seen basking in sun near rocks.,Zainab
OBS0147,Columba livia,Rock Pigeon,2025-05-03,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Rare sighting for this time of year.,Omar
OBS0148,Psittacula krameri,Rose-ringed Parakeet,2025-05-11,"Trail 1, Margalla Hills",/images/rose-ringed_parakeet.jpg,Flock moving in coordinated pattern.,Fatima
OBS0149,Ovis vignei,Urial,2025-05-03,"Trail 3, Margalla Hills",/images/urial.jpg,Observed feeding near water source.,Farhan
OBS0150,Herpestes edwardsii,Indian Grey Mongoose,2025-05-09,Faisal Mosque,/images/indian_grey_mongoose.jpg,Seen basking in sun near rocks.,Aisha
OBS0151,Phoenicurus ochruros,Black Redstart,2025-05-13,Shah Allah Ditta Caves,/images/black_redstart.jpg,Seen basking in sun near rocks.,Bilal
OBS0152,Strix aluco,Tawny Owl,2025-05-10,Islamabad University Forest Area,/images/tawny_owl.jpg,Observed feeding near water source.,Hina
OBS0153,Tragelaphus scriptus,Bushbuck,2025-05-05,Faisal Mosque,/images/bushbuck.jpg,Spotted during early morning hike.,Kashif
OBS0154,Naja naja,Indian Cobra,2025-05-11,Shakarparian Hills,/images/indian_cobra.jpg,Rare sighting for this time of year.,Nida
OBS0155,Strix aluco,Tawny Owl,2025-05-15,"Trail 4, Margalla Hills",/images/tawny_owl.jpg,Seen basking in sun near rocks.,Usman
OBS0156,Milvus migrans,Black Kite,2025-05-04,Faisal Mosque,/images/black_kite.jpg,Seen basking in sun near rocks.,Sana
OBS0157,Gyps bengalensis,White-rumped Vulture,2025-05-07,Zoo vicinity,/images/white-rumped_vulture.jpg,Flock moving in coordinated pattern.,Tariq
OBS0158,Macaca mulatta,Rhesus Macaque,2025-05-01,Islamabad University Forest Area,/images/rhesus_macaque.jpg,Frequent visitor to the area.,Nadia
OBS0159,Francolinus pondicerianus,Grey Francolin,2025-05-05,Zoo vicinity,/images/grey_francolin.jpg,Flock moving in coordinated pattern.,Zeeshan
OBS0160,Manis crassicaudata,Indian Pangolin,2025-05-14,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Rare sighting for this time of year.,Rabia
OBS0161,Milvus migrans,Black Kite,2025-05-01,Islamabad University Forest Area,/images/black_kite.jpg,Spotted during early morning hike.,Manahil
OBS0162,Ovis vignei,Urial,2025-05-13,Islamabad University Forest Area,/images/urial.jpg,Observed with juvenile(s) nearby.,Shitba
OBS0163,Gyps bengalensis,White-rumped Vulture,2025-05-15,Rawal Lake,/images/white-rumped_vulture.jpg,Observed feeding near water source.,Ali
OBS0164,Ovis vignei,Urial,2025-05-03,"Trail 3, Margalla Hills",/images/urial.jpg,Noticed in canopy while birdwatching.,Sara
OBS0165,Manis crassicaudata,Indian Pangolin,2025-05-09,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed feeding near water source.,Ahmed
OBS0166,Naja naja,Indian Cobra,2025-05-10,Pir Sohawa,/images/indian_cobra.jpg,Spotted during early morning hike.,Zainab
OBS0167,Dendrocygna javanica,Lesser Whistling Duck,2025-05-08,Faisal Mosque,/images/lesser_whistling_duck.jpg,Observed feeding near water source.,Omar
OBS0168,Phoenicurus ochruros,Black Redstart,2025-05-10,Faisal Mosque,/images/black_redstart.jpg,Rare sighting for this time of year.,Fatima
OBS0169,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-04,Shakarparian Hills,/images/asian_palm_civet.jpg,Seen basking in sun near rocks.,Farhan
OBS0170,Psittacula krameri,Rose-ringed Parakeet,2025-05-08,"Trail 3, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed feeding near water source.,Aisha
OBS0171,Alcedo atthis,Common Kingfisher,2025-05-16,"Trail 3, Margalla Hills",/images/common_kingfisher.jpg,Flock moving in coordinated pattern.,Bilal
OBS0172,Ceryle rudis,Pied Kingfisher,2025-05-12,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Frequent visitor to the area.,Hina
OBS0173,Francolinus pondicerianus,Grey Francolin,2025-05-11,Rawal Lake,/images/grey_francolin.jpg,Observed with juvenile(s) nearby.,Kashif
OBS0174,Hystrix indica,Indian Crested Porcupine,2025-05-03,Rawal Lake,/images/indian_crested_porcupine.jpg,Observed with juvenile(s) nearby.,Nida
OBS0175,Canis aureus,Golden Jackal,2025-05-14,Shah Allah Ditta Caves,/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.,Usman
OBS0176,Milvus migrans,Black Kite,2025-05-08,Rawal Lake,/images/black_kite.jpg,Flock moving in coordinated pattern.,Sana
OBS0177,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-09,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Noticed in canopy while birdwatching.,Tariq
OBS0178,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-11,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Noticed in canopy while birdwatching.,Nadia
OBS0179,Axis axis,Chital Deer,2025-05-11,Rawal Lake,/images/chital_deer.jpg,Rare sighting for this time of year.,Zeeshan
OBS0180,Canis aureus,Golden Jackal,2025-05-16,"Trail 2, Margalla Hills",/images/golden_jackal.jpg,Noticed in canopy while birdwatching.,Rabia
OBS0181,Hystrix indica,Indian Crested Porcupine,2025-05-04,Faisal Mosque,/images/indian_crested_porcupine.jpg,Frequent visitor to the area.,Manahil
OBS0182,Strix aluco,Tawny Owl,2025-05-06,"Trail 1, Margalla Hills",/images/tawny_owl.jpg,Rare sighting for this time of year.,Shitba
OBS0183,Dendrocygna javanica,Lesser Whistling Duck,2025-05-06,"Trail 2, Margalla Hills",/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.,Ali
OBS0184,Alcedo atthis,Common Kingfisher,2025-05-14,Zoo vicinity,/images/common_kingfisher.jpg,Flock moving in coordinated pattern.,Sara
OBS0185,Psittacula krameri,Rose-ringed Parakeet,2025-05-12,Pir Sohawa,/images/rose-ringed_parakeet.jpg,Unusual behavior noted—possibly nesting.,Ahmed
OBS0186,Felis chaus,Jungle Cat,2025-05-03,"Trail 4, Margalla Hills",/images/jungle_cat.jpg,Seen basking in sun near rocks.,Zainab
OBS0187,Herpestes edwardsii,Indian Grey Mongoose,2025-05-02,"Trail 2, Margalla Hills",/images/indian_grey_mongoose.jpg,Heard distinctive call before visual.,Omar
OBS0188,Hystrix indica,Indian Crested Porcupine,2025-05-06,Faisal Mosque,/images/indian_crested_porcupine.jpg,Observed with juvenile(s) nearby.,Fatima
OBS0189,Dendrocygna javanica,Lesser Whistling Duck,2025-05-01,"Trail 2, Margalla Hills",/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.,Farhan
OBS0190,Manis crassicaudata,Indian Pangolin,2025-05-16,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Noticed in canopy while birdwatching.,Aisha
OBS0191,Phoenicurus ochruros,Black Redstart,2025-05-03,Rawal Dam,/images/black_redstart.jpg,Flock moving in coordinated pattern.,Bilal
OBS0192,Canis aureus,Golden Jackal,2025-05-11,Faisal Mosque,/images/golden_jackal.jpg,Noticed in canopy while birdwatching.,Hina
OBS0193,Axis axis,Chital Deer,2025-05-14,Islamabad University Forest Area,/images/chital_deer.jpg,Frequent visitor to the area.,Kashif
OBS0194,Pavo cristatus,Indian Peafowl,2025-05-09,Faisal Mosque,/images/indian_peafowl.jpg,Observed with juvenile(s) nearby.,Nida
OBS0195,Manis crassicaudata,Indian Pangolin,2025-05-01,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.,Usman
OBS0196,Axis axis,Chital Deer,2025-05-05,Islamabad University Forest Area,/images/chital_deer.jpg,Observed feeding near water source.,Sana
OBS0197,Alcedo atthis,Common Kingfisher,2025-05-02,Pir Sohawa,/images/common_kingfisher.jpg,Frequent visitor to the area.,Tariq
OBS0198,Aythya fuligula,Tufted Duck,2025-05-10,Daman-e-Koh,/images/tufted_duck.jpg,Heard distinctive call before visual.,Nadia
OBS0199,Felis chaus,Jungle Cat,2025-05-14,Islamabad University Forest Area,/images/jungle_cat.jpg,Noticed in canopy while birdwatching.,Zeeshan
OBS0200,Buceros bicornis,Great Hornbill,2025-05-12,"Trail 3, Margalla Hills",/images/great_hornbill.jpg,Heard distinctive call before visual.,Rabia
OBS0201,Milvus migrans,Black Kite,2025-05-04,"Trail 1, Margalla Hills",/images/black_kite.jpg,Flock moving in coordinated pattern.,Manahil
OBS0202,Pavo cristatus,Indian Peafowl,2025-05-01,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Noticed in canopy while birdwatching.,Shitba
OBS0203,Naja naja,Indian Cobra,2025-05-13,"Trail 2, Margalla Hills",/images/indian_cobra.jpg,Heard distinctive call before visual.,Ali
OBS0204,Naja naja,Indian Cobra,2025-05-13,Saidpur Village,/images/indian_cobra.jpg,Rare sighting for this time of year.,Sara
OBS0205,Aythya fuligula,Tufted Duck,2025-05-09,Shah Allah Ditta Caves,/images/tufted_duck.jpg,Unusual behavior noted—possibly nesting.,Ahmed
OBS0206,Canis aureus,Golden Jackal,2025-05-05,Zoo vicinity,/images/golden_jackal.jpg,Rare sighting for this time of year.,Zainab
OBS0207,Felis chaus,Jungle Cat,2025-05-09,"Trail 2, Margalla Hills",/images/jungle_cat.jpg,Observed with juvenile(s) nearby.,Omar
OBS0208,Strix aluco,Tawny Owl,2025-05-05,Zoo vicinity,/images/tawny_owl.jpg,Unusual behavior noted—possibly nesting.,Fatima
OBS0209,Pavo cristatus,Indian Peafowl,2025-05-13,Rawal Dam,/images/indian_peafowl.jpg,Seen basking in sun near rocks.,Farhan
OBS0210,Aquila rapax,Tawny Eagle,2025-05-03,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Heard distinctive call before visual.,Aisha
OBS0211,Felis chaus,Jungle Cat,2025-05-15,Saidpur Village,/images/jungle_cat.jpg,Observed with juvenile(s) nearby.,Bilal
OBS0212,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-11,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed with juvenile(s) nearby.,Hina
OBS0213,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-05,"Trail 3, Margalla Hills",/images/asian_palm_civet.jpg,Frequent visitor to the area.,Kashif
OBS0214,Axis axis,Chital Deer,2025-05-10,Shakarparian Hills,/images/chital_deer.jpg,Flock moving in coordinated pattern.,Nida
OBS0215,Lutra lutra,Eurasian Otter,2025-05-08,Shakarparian Hills,/images/eurasian_otter.jpg,Unusual behavior noted—possibly nesting.,Usman
OBS0216,Hirundo rustica,Barn Swallow,2025-05-16,"Trail 4, Margalla Hills",/images/barn_swallow.jpg,Spotted during early morning hike.,Sana
OBS0217,Varanus bengalensis,Bengal Monitor,2025-05-12,Islamabad University Forest Area,/images/bengal_monitor.jpg,Seen basking in sun near rocks.,Tariq
OBS0218,Aythya fuligula,Tufted Duck,2025-05-01,Daman-e-Koh,/images/tufted_duck.jpg,Spotted during early morning hike.,Nadia
OBS0219,Hirundo rustica,Barn Swallow,2025-05-09,"Trail 4, Margalla Hills",/images/barn_swallow.jpg,Seen basking in sun near rocks.,Zeeshan
OBS0220,Ceryle rudis,Pied Kingfisher,2025-05-01,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Observed feeding near water source.,Rabia
OBS0221,Lutra lutra,Eurasian Otter,2025-05-03,Saidpur Village,/images/eurasian_otter.jpg,Unusual behavior noted—possibly nesting.,Manahil
OBS0222,Hirundo rustica,Barn Swallow,2025-05-06,Faisal Mosque,/images/barn_swallow.jpg,Seen basking in sun near rocks.,Shitba
OBS0223,Gyps bengalensis,White-rumped Vulture,2025-05-06,Daman-e-Koh,/images/white-rumped_vulture.jpg,Noticed in canopy while birdwatching.,Ali
OBS0224,Canis aureus,Golden Jackal,2025-05-12,Daman-e-Koh,/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.,Sara
OBS0225,Ceryle rudis,Pied Kingfisher,2025-05-04,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Unusual behavior noted—possibly nesting.,Ahmed
OBS0226,Axis axis,Chital Deer,2025-05-13,Pir Sohawa,/images/chital_deer.jpg,Seen basking in sun near rocks.,Zainab
OBS0227,Francolinus pondicerianus,Grey Francolin,2025-05-11,"Trail 4, Margalla Hills",/images/grey_francolin.jpg,Seen basking in sun near rocks.,Omar
OBS0228,Hirundo rustica,Barn Swallow,2025-05-02,Zoo vicinity,/images/barn_swallow.jpg,Observed with juvenile(s) nearby.,Fatima
OBS0229,Canis aureus,Golden Jackal,2025-05-09,Shah Allah Ditta Caves,/images/golden_jackal.jpg,Seen basking in sun near rocks.,Farhan
OBS0230,Manis crassicaudata,Indian Pangolin,2025-05-15,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Spotted during early morning hike.,Aisha
OBS0231,Felis chaus,Jungle Cat,2025-05-02,"Trail 2, Margalla Hills",/images/jungle_cat.jpg,Observed with juvenile(s) nearby.,Bilal
OBS0232,Axis axis,Chital Deer,2025-05-04,"Trail 2, Margalla Hills",/images/chital_deer.jpg,Noticed in canopy while birdwatching.,Hina
OBS0233,Aquila rapax,Tawny Eagle,2025-05-16,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Noticed in canopy while birdwatching.,Kashif
OBS0234,Herpestes edwardsii,Indian Grey Mongoose,2025-05-09,Shah Allah Ditta Caves,/images/indian_grey_mongoose.jpg,Heard distinctive call before visual.,Nida
OBS0235,Hystrix indica,Indian Crested Porcupine,2025-05-16,Faisal Mosque,/images/indian_crested_porcupine.jpg,Seen basking in sun near rocks.,Usman
OBS0236,Aquila rapax,Tawny Eagle,2025-05-16,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Frequent visitor to the area.,Sana
OBS0237,Aquila rapax,Tawny Eagle,2025-05-04,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Unusual behavior noted—possibly nesting.,Tariq
OBS0238,Alcedo atthis,Common Kingfisher,2025-05-06,Zoo vicinity,/images/common_kingfisher.jpg,Noticed in canopy while birdwatching.,Nadia
OBS0239,Hirundo rustica,Barn Swallow,2025-05-01,"Trail 3, Margalla Hills",/images/barn_swallow.jpg,Seen basking in sun near rocks.,Zeeshan
OBS0240,Strix aluco,Tawny Owl,2025-05-15,Faisal Mosque,/images/tawny_owl.jpg,Observed feeding near water source.,Rabia
OBS0241,Pavo cristatus,Indian Peafowl,2025-05-02,"Trail 1, Margalla Hills",/images/indian_peafowl.jpg,Heard distinctive call before visual.,Manahil
OBS0242,Hystrix indica,Indian Crested Porcupine,2025-05-01,Rawal Lake,/images/indian_crested_porcupine.jpg,Heard distinctive call before visual.,Shitba
OBS0243,Canis aureus,Golden Jackal,2025-05-15,Pir Sohawa,/images/golden_jackal.jpg,Spotted during early morning hike.,Ali
OBS0244,Manis crassicaudata,Indian Pangolin,2025-05-10,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed feeding near water source.,Sara
OBS0245,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-10,Pir Sohawa,/images/asian_palm_civet.jpg,Heard distinctive call before visual.,Ahmed
OBS0246,Lutra lutra,Eurasian Otter,2025-05-04,"Trail 4, Margalla Hills",/images/eurasian_otter.jpg,Seen basking in sun near rocks.,Zainab
OBS0247,Canis aureus,Golden Jackal,2025-05-03,Shakarparian Hills,/images/golden_jackal.jpg,Rare sighting for this time of year.,Omar
OBS0248,Buceros bicornis,Great Hornbill,2025-05-13,"Trail 3, Margalla Hills",/images/great_hornbill.jpg,Frequent visitor to the area.,Fatima
OBS0249,Pavo cristatus,Indian Peafowl,2025-05-09,"Trail 2, Margalla Hills",/images/indian_peafowl.jpg,Observed feeding near water source.,Farhan
OBS0250,Canis aureus,Golden Jackal,2025-05-07,Daman-e-Koh,/images/golden_jackal.jpg,Observed with juvenile(s) nearby.,Aisha
OBS0251,Alcedo atthis,Common Kingfisher,2025-05-02,Shah Allah Ditta Caves,/images/common_kingfisher.jpg,Flock moving in coordinated pattern.,Bilal
OBS0252,Columba livia,Rock Pigeon,2025-05-01,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Heard distinctive call before visual.,Hina
OBS0253,Herpestes edwardsii,Indian Grey Mongoose,2025-05-02,Rawal Dam,/images/indian_grey_mongoose.jpg,Rare sighting for this time of year.,Kashif
OBS0254,Dendrocygna javanica,Lesser Whistling Duck,2025-05-14,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Unusual behavior noted—possibly nesting.,Nida
OBS0255,Ovis vignei,Urial,2025-05-05,Pir Sohawa,/images/urial.jpg,Noticed in canopy while birdwatching.,Usman
OBS0256,Dendrocygna javanica,Lesser Whistling Duck,2025-05-12,Rawal Lake,/images/lesser_whistling_duck.jpg,Seen basking in sun near rocks.,Sana
OBS0257,Naja naja,Indian Cobra,2025-05-07,Pir Sohawa,/images/indian_cobra.jpg,Heard distinctive call before visual.,Tariq
OBS0258,Macaca mulatta,Rhesus Macaque,2025-05-08,"Trail 3, Margalla Hills",/images/rhesus_macaque.jpg,Seen basking in sun near rocks.,Nadia
OBS0259,Buceros bicornis,Great Hornbill,2025-05-16,Daman-e-Koh,/images/great_hornbill.jpg,Flock moving in coordinated pattern.,Zeeshan
